imdb_title_id;title;original_title;year;date_published;genre;duration;country;language;director;writer;production_company;actors;description;avg_vote;votes;reviews_from_users;reviews_from_critics
tt1423593;The Imperialists Are Still Alive!;The Imperialists Are Still Alive!;2010;2/07/1905;Drama;90;USA, UK;English;Zeina Durra;Zeina Durra;Corniche Pictures;Ã‰lodie Bouchez, JosÃ© MarÃ­a de Tavira, Karim Saleh, Karolina Muller, Marianna Kulukundis, Rita Ackerman, Pierluca Arancio, Ahd, Sumy Ahn, Victoria Aitken, Ted Arcidi, Neville Aurelius, Sophie Auster, Sebastian Beacon, Judson Blane;Juggling the sudden abduction of her childhood sweetheart as well as a blooming love affair, a French Manhattanite makes her way as an artist in an indifferent, sometimes hostile world.;6;207;8;16
tt1423636;Torn;Torn;2013;10/18/2013;Drama;80;Pakistan, USA;English;Jeremiah Birnbaum;Michael Richter, Michael Richter;Fog City Pictures;Mahnoor Baloch, Faran Tahir, Dendrie Taylor, John Heard, Sharon Washington, Patrick St. Esprit, Jordan Parrott, Sagar Parekh, Karl Antony, Judi Barton, Bruce Blau, Vint Carmona, Brian Danker, Dana Dowell, Shannon Finn;Two families bond when their teenage sons are killed in an explosion at a suburban mall only to discover one of their children is the prime suspect.;5.8;536;7;5
tt1425252;The Crypt;The Crypt;2009;1/29/2015;Horror;84;USA;English, Spanish;Craig McMahon;Craig McMahon;Post Reel Pictures;Sarah Oh, Mike Ranallo, Abra May, Cristen Irene, Joanna Ke, Delaina Stevens, R. Keith Wilson, Nathan Hill, Michael David Hill, Hollywood Yates, Seth Gandrud, Savanah D. McMahon, E. Adam Thomas;Six young criminals break into hidden catacombs and attempt to steal jewels, but some inhabitants are guarding the precious belongings. After being trapped in this dark maze of crypts, the group tries to escape alive.;3.2;1176;16;13
tt1430077;Dark Feed;Dark Feed;2013;3/18/2013;Horror;86;USA;English;Michael Rasmussen, Shawn Rasmussen;Michael Rasmussen, Shawn Rasmussen;Rasmussen Brothers Productions;Evalena Marie, Jonathan Thomson, Michael Reed, Michael Allen, Dayna Cousins, Elise Couture, Andrew Rudick, Jason Beaubien, Rebecca Whitehurst, Evan Sanderson, Mark DeAngelis, Bree Elrod, Hardy Winburn, Jonathan Popp, Daniel Berger-Jones;A film crew moves into an abandoned psychiatric hospital with a shadowy past to shoot a low budget horror movie.;3.2;1464;22;22
tt1430131;What Would Jesus Do?;What Would Jesus Do?;2010;5/22/2010;Drama;94;USA, Canada;English;Thomas Makowski;Joseph Nasser, Kevan Otto;Nasser Group, North;John Schneider, Maxine Bahns, Adam Gregory, Mark Arnold, Kimberly Daugherty, Jim Gleason, Joni Bovill, Kirk Bovill, Jon Southwell, Mimi Cozzens, Tamra Meskimen, Christopher Maleki, Anoush NeVart, Flo Lawrence, Lavinia Dowdell;"A group of Americans - a singer, a newspaper editor, a pastor and a real estate mogul - vow to walk in the steps of Jesus. Every day, every decision becomes a turning point in their lives as they must ask themselves ""What Would Jesus Do?""";5;738;9;3
tt1430620;Kiss the Abyss;Kiss the Abyss;2012;1/05/2012;Horror;88;USA;English;Ken Winkler;Eric Rucker, Ken Winkler;Risen Pictures;Nikki Moore, Scott Wilson, Scott Mitchell Nelson, James Mathers, Mark Craig, Douglas Bennett, Ronnie Gene Blevins, Christina Diaz, Jonna Walsh, Trisha Rae Stahl, Pia Eerikainen;After a young woman is brutally killed by an intruder, her husband and father conspire with a mysterious desert dweller to awaken her from the dead. Soon after she awakens, she begins to realize that something is horribly wrong.;4.1;193;7;9
tt1433343;The Eves;The Eves;2012;10/19/2012;Thriller;85;USA;English;Tyler Glodt;Matthew Albrecht, Tyler Glodt;CoNation Film Productions;Matthew Albrecht, Stewart W. Calhoun, Cathy Baron, J.R. May, Amelia Meyers, Micah Sudduth, Corrie Loftin, Mark Leslie Ford, Fred Parker Jr., Jackson Johnson, T. Michael O'Connor, Phillip Albrecht, Melvin Luker, Jaime Gerik, Leila Dallal;A group of students are en route to the beach for spring break when their car overheats near a crumbling hunting lodge, leaving them alone and defenseless while an unseen force attacks them from all sides.;4.2;371;7;3
tt1436559;Amore e matrimonio;Love, Wedding, Marriage;2011;6/24/2011;Comedy;90;USA;English;Dermot Mulroney;Anouska Chydzik, Caprice Crane;Chydzik Media Group;Mandy Moore, Kellan Lutz, James Brolin, Jane Seymour, Jessica Szohr, Michael Weston, Marta Zmuda Trzebiatowska, Richard Alan Reid, Christopher Lloyd, Alexis Denisof, Alyson Hannigan, Colleen Camp, Andrew Keegan, Gabrielle Shuff, Bob Edes;A happy newlywed marriage counselor's views on wedded bliss get thrown for a loop when she finds out her parents are getting divorced.;4.9;8925;14;18
tt1436572;CafÃ©;CafÃ©;2011;10/11/2011;Drama;95;USA;English;Marc Erlbaum;Marc Erlbaum;Nationlight Productions;Daniel Eric Gold, Jennifer Love Hewitt, Hubbel Palmer, Richard Short, Jamie Kennedy, Madeline Carroll, Cecelia Ann Birt, Garrett Hendricks, Clayton Prince, Katie Lowes, Michaela McManus, Derek Cecil, Khan Baykal, Alexa PenaVega, Michelle Nagy;When tragedy strikes the community surrounding a cafe in West Philadelphia, the cafe's regulars come to realize how intertwined their lives truly are.;5.6;2315;23;11
tt1436577;Sam Steele and the Junior Detective Agency;Sam Steele and the Junior Detective Agency;2009;1/01/2011;Family;87;USA;English;Tom Whitus;Tom Whitus;Silver Hills Pictures;Luke Perry, M. Emmet Walsh, Jacob Hays, Darren Kennedy, Katherine McNamara, Jilanne Marie Klaus, Mike Delia, Holly Reimer, Lee Look, Kerry Scram, Mik Scriba, Connor Bredbeck, Sarah Killion, Tammy Brice, Vince Valdez;13-year-old Sam Steele Jr. forms his own private detective agency to emulate his father, Des Moines detective Sam Steele, and helps track down a jewel thief.;4.1;132;6;1
tt1438251;The Best and the Brightest;The Best and the Brightest;2010;10/16/2010;Comedy;93;USA;English;Josh Shelov;Josh Shelov, Michael Jaeger;High Treason Pictures;Neil Patrick Harris, Amelia Talbot, Bonnie Somerville, Nina Hodoruk, Michael Elian, Suzanne Savoy, Jennie Grace, Cornelia Guest, Brea Bee, Jenna Stern, Kelly Coffield Park, Jos Laniado, Amy Sedaris, Maria Armesto, Peter Serafinowicz;Set in the world of New York City's elite private kindergartens, THE BEST AND THE BRIGHTEST centers on a fresh-faced young couple, Samantha and Jeff, who have only recently moved into town....;4.9;1357;13;20
tt1439558;Max Rose;Max Rose;2013;9/02/2016;Drama;83;USA;English;Daniel Noah;Daniel Noah, Daniel Noah;Lightstream Entertainment;Illeana Douglas, Kerry BishÃ©, Fred Willard, Dean Stockwell, Kevin Pollak, Jerry Lewis, Claire Bloom, Rance Howard, Stephanie Katherine Grant, Angela Elayne Gibbs, Lee Weaver, Mort Sahl, Joe Frank, Oliver Max, Valerie Hurt;A jazz pianist makes a discovery days before the death of his wife that causes him to believe his sixty-five year marriage was a lie. He embarks on an exploration of his own past that brings him face to face with a menagerie of characters from a bygone era.;6.2;492;15;31
tt1440379;Virginia;Virginia;2010;9/15/2010;Drama;111;USA;English;Dustin Lance Black;Dustin Lance Black;Killer Films;Jennifer Connelly, Ed Harris, Carrie Preston, Barry Shabaka Henley, Harrison Gilbertson, Kevin Patrick Brown, Tom Van Howe, Ward Burton, Paul Walter Hauser, Emma Roberts, Paul Boocock, Yeardley Smith, Toby Jones, Michele DeSelms, Dennis Rauss;A sheriff sees his state senate bid slide out onto the ice when his daughter begins to date the son of a charming but psychologically disturbed woman with whom the sheriff has engaged in a two-decade-long affair.;5.4;1944;14;27
tt1444252;Terror Trap;Terror Trap;2010;2/07/1905;Thriller;86;USA;English;Dan Garcia;Dan Garcia;Dan Garcia Productions;David James Elliott, Heather Marie Marsden, Michael Madsen, Jeff Fahey, Lacey Minchew, Andrew Sensenig, Matt Triplett, Mark De Alessandro, Danny Cosmo, Bill Martin Williams, Wayne Douglas Morgan, Dale Beasley, Jerry Lee Leighton, Rusty Tennant, Steve Petit;While driving at night on a lonely road, the car of estranged couple Don and Nancy is hit twice by another car in the middle of nowhere. Nancy asks for help and unpleasant sheriff Cleveland...;3.6;1030;17;12
tt1445208;Le lettere di Madre Teresa;The Letters;2014;12/04/2015;Drama;114;USA;English;William Riead;William Riead;Big Screen Productions V;Juliet Stevenson, Max von Sydow, Rutger Hauer, Priya Darshini, Kranti Redkar, Aapo Pukk, Mahabanoo Mody-Kotwal, Kaizaad Kotwal, Vijay Maurya, Tillotama Shome, Mark Bennington, Vivek Gomber, Pravishi Das, Deepak Dadhwal, Rajendra Gupta;A drama that explores the life of Mother Teresa (Juliet Stevenson) through letters she wrote to her longtime friend and spiritual advisor, Father Celeste van Exem (Max von Sydow) over a nearly fifty-year period.;6.1;924;20;22
tt1446498;The Familiar;The Familiar;2009;1/07/1905;Horror;101;USA;English;Miles Hanon;Miles Hanon;Story Front;Bryan Massey, Laura Spencer, Jeff West, Ben Hall, Stephanie Young, Dalton Olive, Reid Strickland, Jill McBride, Efraim Rangle, Randy Lusk;The Familiar is a terrifying story of spiritual manipulation in the life of a lonely gunsmith named Sam. Through his estranged sister-in-law, Laura, who he has not seen since before the ...;3.3;220;5;2
tt1446682;Desert Son;Desert Son;2010;3/01/2010;Drama;90;USA;English;James Mann, Brandon Nicholas;James Mann;Camera Experiment;John Bain, Erica Curtis, Nathan Halliday, Bill Oberst Jr., Chauna Wertlow, Elvis Winterbottom;A boy is abandoned in the heart of the desert by his step father. He takes refuge with two orphans who live in an abandoned mining town. The three kids struggle to survive through series of...;5.1;229;5;3
tt1449394;The Confidant;The Confidant;2010;8/24/2010;Thriller;90;USA;English;Alton Glass;Alton Glass;Moore Vision Media;Boris Kodjoe, David Banner, Kenya Moore, Richard Roundtree, Bai Ling, Billy Zane, Camila Alves, Anika C. McFall, Joanna Sanchez, Kwesiu Jones, Sean Riggs, Joel Swetow, William L. Johnson, Rita G., Danielle Arnold;The feature weaves an intricate tale about childhood best-friends that have an unusually strong bond and a more intriguing secret. Both young men are on the right path to promising futures,...;4;318;4;4
tt1454029;The Help;The Help;2011;1/20/2012;Drama;146;USA;English;Tate Taylor;Tate Taylor, Kathryn Stockett;DreamWorks;Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain, Ahna O'Reilly, Allison Janney, Anna Camp, Eleanor Henry, Emma Henry, Chris Lowell, Cicely Tyson, Mike Vogel, Sissy Spacek, Brian Kerwin;An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.;8;419566;570;394
tt1454099;Followed Home;Followed Home;2010;3/03/2010;Horror;74;USA;English;Joaquin F. Palma;Alexander Fitchett, Alexander Fitchett;Think Dreamer Productions;Zachary Ryan Block, Ray Rozmiarek, Balbinka Korzeniowska, Tamara de Kauwe, Amanda Greig, Don Simkovich, Jon Lance Duran, Kati Garrido;A group of friends head out for a mountain retreat only to witness a gruesome murder at a near by cabin. They head home wanting to forget the experience... but are followed home by the murder.;2.5;179;5;4
tt1461395;She Wolf Rising;She Wolf Rising;2016;1/01/2016;Horror;91;USA;English;Marc Leland;Marc Leland;Cat Productions;Tiffany Shepis, Debbie Rochon, Timothy Mandala, Ruby Larocca, Tina Krause, Nicola Fiore, J. Edmund Fond, Alan Rowe Kelly, Allegra Leland, Brandon Ellis, Carl Burrows, William White, Fred Ferraro, Kate Rose Reynolds, Joe Zaso;A nonstop supernatural thriller that explores the dark side of underground filmmaking. Gina Sklar, the reigning queen of horror, portrayed by Tiffany Shepis, lures Jake Bubar (Tim Mandala) ...;3.1;197;4;5
tt1462053;Leading Ladies;Leading Ladies;2010;7/10/2010;Comedy;102;USA;English;Daniel Beahm, Erika Randall Beahm;Erika Randall Beahm, Jennifer Heaton;Teahm Beahm;Melanie LaPatin, Benji Schwimmer, Laurel Vail, Shannon Lea Smith, Nicole Dionne, Martha Murphy, Melanie Murphy, Gracie Percival, Trinity Shanks, Nikki Taylor Melton, Erin Slifer, John Librizzi, Michael Metreger, Nathan Reichard, John P. Ward;A zany comedy about two sisters, their gay best friend, and their overzealous stage mom. When one sister gets pregnant and the other plans to waltz out of the closet, the family must hustle...;5.9;229;8;3
tt1462058;Two Gates of Sleep;Two Gates of Sleep;2010;4/01/2011;Drama;78;USA;English;Alistair Banks Griffin;Alistair Banks Griffin;BorderLine Films;Brady Corbet, David Call, Ross Francis, Ritchie Montgomery, Lindsay Soileau, Karen Young;After preparing for their mother's imminent death, two brothers go on an arduous upriver journey to honor her final request.;6.1;212;2;14
tt1462763;5 Time Champion;5 Time Champion;2011;3/07/1905;Drama;92;USA;English;Berndt Mader;Berndt Mader;Shark Films;Ryan Akin, Betty Buckley, Dana Wheeler-Nicholson, Jon Gries, Justin Arnold, Noell Coet, Don Pirl, Juli Erickson, Cameron Rostami, Shakei Brown, Gabi Walker, Robert Longstreet, Jill Blackwood, Susan Mansur, Jordan Reynolds;A teenage boy, adrift amongst a sea of family indiscretions, discovers what it means to be a man.;6.5;105;1;4
tt1464191;Annie Parker;Decoding Annie Parker;2013;10/30/2014;Drama;91;USA;English;Steven Bernstein;Adam Bernstein, Steven Bernstein;Decoding Annie Parker;Helen Hunt, Samantha Morton, Aaron Paul, Rashida Jones, Richard Schiff, Alice Eve, Bradley Whitford, Maggie Grace, Marley Shelton, Ben McKenzie, James Tupper, Kate Micucci, Spencer Garrett, Mageina Tovah, Robert Pine;Love, science, sex, infidelity, disease and comedy, the wild, mostly true story of the irrepressible Annie Parker and the almost discovery of a cure for cancer.;6.2;2895;34;13
tt1468381;Undocumented;Undocumented;2010;9/01/2010;Horror;96;USA;English;Chris Peckover;Chris Peckover, Joe Peterson;Sheperd Glen Productions;Scott Mechlowicz, Alona Tal, Yancey Arias, Greg Serano, Kevin Weisman, Casey Adams, Amy Baklini, Derek Blakeney, Tina Borek, Chad Brummett, Richard Christie, Tom Connolly, Carmen Corral, Christopher Dempsey, Christian Di Salvo;A documentary crew accompany a group of undocumented immigrants crossing the Border, but their plans run afoul when they are captured by a gang of sadistic radicals in New Mexico.;5.9;1216;18;18
tt1468700;40;40;2009;7/15/2011;Drama;89;Turkey, USA;English, Turkish;Emre Sahin;Emre Sahin;Thirty Four Productions;Ntare Guma Mbaho Mwine, Deniz Ã‡akir, Ali Atay, Fatih AkgÃ¶ren, Riza Akin, Sarp Aydinoglu, Kwesi Boakye, Rafi Emeksiz, Jao Francisyao, Caner GÃ¼clÃ¼, Asuman Kostak, Funda Pelin Kurt, Kristolyn Lloyd, Almula Merter, Yosi Mizrahi;A bag full of money lands in front of you. Is it luck? The answer to your prayers? Part of a predetermined plan? Or all of the above? Set in the chaotic streets of Istanbul, 40 is a story ...;6.6;1725;1;1
tt1468705;Cartas a Elena;Cartas a Elena;2011;3/09/2012;Drama;97;USA, Mexico;Spanish;Llorent Barajas;Llorent Barajas;Cartas a Elena;Carmen Salinas, Irma Dorantes, Javier LÃ³pez, Jose Eduardo, Lorena VelÃ¡zquez, Elsa CÃ¡rdenas, Evangelina Sosa, Roberto Sosa, Sara Montes, Hugo MacÃ­as Macotela, Ana Luisa Peluffo, Jaime JimÃ©nez Pons, Jorge GalvÃ¡n, Miguel Alcaraz, Mario Humberto Chavez;Young Emilio and and his stepfather deliver mail as well as read and write letters for most of the illiterate villagers. Emilio changes some letters to optimistic stories from sad stories. Emilio then falls for a young girl named Elena.;6;109;5;1
tt1468846;Get a Job;Get a Job;2016;7/18/2016;Comedy;83;USA;English;Dylan Kidd;Kyle Pennekamp, Scott Turpel;CBS Films;Miles Teller, Anna Kendrick, Bryan Cranston, Nicholas Braun, Brandon T. Jackson, Christopher Mintz-Plasse, Alison Brie, Marcia Gay Harden, Jorge Garcia, Bruce Davison, Parker Contreras, Megan Gallagher, Mimi Gianopulos, Jay Pharoah, Ethan Dizon;After college, Will is having problems getting a good, lasting job, as are his roomies, his girlfriend and his just fired dad.;5.3;21019;43;38
tt1470020;Redemption Road;Redemption Road;2010;4/17/2010;Drama;95;USA;English;Mario Van Peebles;Morgan Simpson, George Richards;Heavy Duty Entertainment;Kiele Sanchez, Michael Clarke Duncan, Taryn Manning, Luke Perry, Tom Skerritt, Jet Jurgensmeyer, Melvin Van Peebles, Linds Edwards, Catherine McGoohan, Lee Perkins, Wendy Keeling, Cinda McCain, Denise Johnson, Reegus Flenory, Dawn Lyn;Two men embark on a music-steeped journey through the American South.;5.7;488;9;13
tt1470173;Three Veils;Three Veils;2011;10/28/2015;Drama;117;USA;English;Rolla Selbak;Rolla Selbak;Three Veils Production Company;Sheetal Sheth, Angela Zahra, Mercedes Mason, Madline Tabar, Erick Avari, Garen Boyajian, Christopher Maleki, Sammy Sheik, Andrew J. Ferranti, Silvi Sebastian, Desmond Faison, Andria Carpenter, Lexi Greene, Chelsea Gray, Anne Bedian;Three Veils is the story of three young Muslim women whose lives unexpectedly intersect as they deal with issues of sexuality, tradition, and identity. To the outside world, they seem to be...;6.5;212;14;4
tt1470859;Girlfriend;Girlfriend;2010;9/12/2010;Drama;94;USA;English;Justin Lerner;Justin Lerner;Wayne / Lauren Film Company;Shannon Woodward, Jackson Rathbone, Amanda Plummer, Evan Sneider, Jerad Anderson, Nate Krawshuk, Seth Chatfield, Harrison Lees, Darren MacDonald, Daniel J. Turnbull, Joseph Turnbull, Carole Helman, Craig Wesley Divino, Shaun O'Banion, Bette Houston;A young man with Down syndrome romantically pursues a small-town single mom who is still mixed up with her volatile ex-boyfriend.;6.3;647;12;16
tt1472195;Il bosco dell'orrore;The Violent Kind;2010;7/22/2011;Horror;85;USA;English;Mitchell Altieri, Phil Flores;Mitchell Altieri, Mitchell Altieri;San Francisco Independent Cinema;Cory Knauf, Taylor Cole, Bret Roberts, Christina McDowell, Tiffany Shepis, Nick Tagas, Joseph McKelheer, Samuel Child, Mackenzie Firgens, Ilea Alfaro, Joe Egender, Samantha Stone, Stephanie Cameron, Teralyn Shields, James Hiser;One night at a secluded farmhouse deep in the Northern California woods, a small group of hardened young bikers and their girlfriends are tormented when one of the girls becomes savagely ...;4.7;1712;25;54
tt1472460;Paint It Black;Paint It Black;2016;6/03/2016;Drama;97;USA;English;Amber Tamblyn;Ed Dougherty, Janet Fitch;Olive Productions;Janet McTeer, Alia Shawkat, Rhys Wakefield, Nancy Kwan, Emily Rios, Alfred Molina, Simon Helberg, Annabelle Attanasio, Glenda Chism, Patrick Davis, Ken Davitian, Rudy Dobrev, Ed Dougherty, Ashley Blaine Featherson, Chris Palko;A young woman attempts to deal with the death of her boyfriend while continuously confronted by his mentally unstable mother.;5.6;675;4;11
tt1472583;Last Call;Last Call;2012;4/11/2013;Comedy;85;USA;English;Greg Garthe;Scott Donnelly, Erik Lindsay;Mineola Films;Travis Van Winkle, Ryan Hansen, Christopher Lloyd, Tara Reid, Diora Baird, Clint Howard, David DeLuise, Richard Riehle, John Capodice, Tom Arnold, Dave Foley, Cutter Garcia, Scott Donnelly, J. Michael Trautmann, Phil Hendrie;Underachieving cousins Phil and Danny O'Donnell are forced to run the family pub to save their eccentric uncle from jail time and financial ruin.;4.3;404;3;1
tt1473397;Lucky;Lucky;2011;7/15/2011;Comedy;103;USA;English;Gil Cates Jr.;Kent Sublette;Ten/Four Pictures;Colin Hanks, Ari Graynor, Ann-Margret, Jeffrey Tambor, Adam J. Harrington, Mimi Rogers, Allison Mackie, Tom Amandes, Michelle Davidson, Olivia Sather, Eric Kirchberger, Heather Marie Marsden, Bryan McClure, Bennett Wright, Lena Noel Krussel;A wannabe serial killer wins the lottery and pursues his lifelong crush.;5.4;3486;19;14
tt1474897;The Lost & Found Family;The Lost & Found Family;2009;9/15/2009;Drama;91;USA;English;Barnet Bain;Terry Collis, Jeff Ross;Mrs. Hobbes' House Productions;Ellen Bry, Lynn Cole, Jeff Portell, Lucas Till, Raegan Lamb, Jessica Luza, Erin Patterson, Michael May, Greg Thompson, Bruce Taylor, Michael Wells, Syvonne, Bob King, Cynthia Evans, Dolan Wilson;Formerly wealthy widow must move in with the lower middle-class foster family living in a house she owns in order to establish residency prior to selling it.;6.2;286;3;1
tt1477118;About Fifty;About Fifty;2011;1/07/2011;Comedy;88;USA;English;Thomas Johnston;Drew Pillsbury, Martin Grey;Five-Oh Productions;Martin Grey, Drew Pillsbury, John Rundall, Joyce Renly, Victor McCay, Anne-Marie Johnson, Alyssa Coates, Garrett Strommen, Jessalyn Gilsig, Audrey Wasilewski, Rebecca Field, Tony Marquina, Victor Bohy, Kathleen Noone, Miriam Flynn;During a holiday get-a-way to Palm Springs, two fifty year-old men find unexpected results while trying to re-live their younger days in this comic coming of age story about the coming of age.;5.1;329;13;3
tt1477837;Benvenuti a Cedar Rapids;Cedar Rapids;2011;7/01/2011;Comedy;87;USA;English;Miguel Arteta;Phil Johnston;Ad Hominem Enterprises;Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr., Stephen Root, Kurtwood Smith, Alia Shawkat, Thomas Lennon, Rob Corddry, Mike O'Malley, Sigourney Weaver, Inga R. Wilson, Mike Birbiglia, Seth Morris, Christopher Lemon;"Tim Lippe has no idea what he's in for when he's sent to Cedar Rapids, Iowa to represent his company at an annual insurance convention, where he soon finds himself under the ""guidance"" of three convention veterans.";6.2;35767;92;215
tt1478804;Four Assassins;Four Assassins;2011;1/08/2013;Thriller;87;Hong Kong, USA;English;Stanley J. Orzel;Stanley J. Orzel;Studio Strada;Miguel Ferrer, Will Yun Lee, Mercedes LÃ³pez Renard, Ines Laimins, Hiro Hayama, Michael C. Pizzuto, Paul Sheehan, Oliver Williams, Kirt Kishita, Emilie Guillot, Barry O'Rorke;Four assassins meet in a hotel suite to resolve unfinished business. A tense drama set in the cosmopolitan world of Hong Kong.;3.5;611;11;5
tt1479320;Oka!;Oka!;2011;10/14/2011;Drama;105;USA;English, French;Lavinia Currier;Lavinia Currier, Louis Sarno;James Bruce Productions;Will Yun Lee, Kris Marshall, Haviland Morris, Peter Riegert, Isaach De BankolÃ©, Sebastian Beacon, Ho-Kwan Tse, Jakob Von Eichel, Greg Fawcett;The story of Louis Sarno, an American ethno-musicologist who lived among the Bayaka Pygmies in Central Africa for 25 years.;5.7;152;5;8
tt1481576;The Genesis Code;The Genesis Code;2010;8/25/2010;Drama;138;USA;English;C. Thomas Howell, Patrick Read Johnson;Michael W. Leighton;Genesis Productions;Logan Bartholomew, Kelsey Sanders, C.R. Lewis, Ernest Borgnine, Louise Fletcher, Fred Thompson, Lance Henriksen, Rance Howard, Ben Murphy, Catherine Hicks, Susan Blakely, Rich Franklin, Adam Chambers, Michael William Freeman, Danny Mooney;A college hockey player and a female journalism student struggle to find common ground with their spiritual faith and scientific studies.;5.3;633;28;2
tt1483020;Spork;Spork;2010;5/27/2011;Comedy;86;USA;English;J.B. Ghuman Jr.;J.B. Ghuman Jr.;Last Bastion Entertainment;Savannah Stehlin, Rodney Eastman, Robert Bradvica, Kevin Chung, Odelia Hartl, Lili Sepe, Halston Autumn McMurray, Oana Gregory, Rachel G. Fox, Chad Allen, Francesca Tosti, Elaine Hendrix, Sydney Park, Beth Grant, Taaffe O'Connell;A colorful and foul-mouthed feature musical comedy. A film about a frizzy-haired, pink-cheeked outcast named Spork who is trying to navigate her way through the annals of junior high. When ...;6.8;961;11;20
tt1484918;Una donna - A Woman;A Woman;2010;9/04/2010;Drama;100;USA, Italy;English, Italian;Giada Colagrande;Giada Colagrande;Apulia Film Commission;Willem Dafoe, Jess Weixler, Stefania Rocca, Michele Venitucci, Mariela Franganillo, Annaluisa Capasa, Maria Luisa Capasa, Samantha Sadow;A young woman falls in love with a famous novelist and travels with him to his home in Southern Italy. There, her obsession with the memory of his dead wife begins to consume her.;3.7;148;1;7
tt1486186;Meeting Spencer;Meeting Spencer;2011;4/08/2011;Comedy;88;USA;English;Malcolm Mowbray;Andrew Kole, Andrew Delaplaine;George G. Braunstein Productions;Jeffrey Tambor, Jesse Plemons, Don Stark, Yvonne Zima, William Morgan Sheppard, Jill Marie Jones, Caroline Aaron, Melinda McGraw, Mark Harelik, Roberto 'Sanz' Sanchez, Markus Flanagan, John Prudhont, Brian McGovern, Ralph P. Martin, Livia Milano;After a series of Hollywood flops, famed director Harris Chappell (Jeffrey Tambor) returns to New York to relaunch his Broadway career. But Chappell's triumphant comeback begins to spiral ...;5.7;117;8;6
tt1488164;Answer This!;Answer This!;2011;5/01/2011;Comedy;105;USA;English;Christopher Farah;Christopher Farah;3, 4 Women Productions;Christopher Gorham, Arielle Kebbel, Nelson Franklin, Evan Jones, Kip Pardue, Kali Hawk, Ralph Williams, Chris Parnell, Frank Zieger, Julie Glander, Steve Abdo, Nick Parisho, Ethan Gorham, Carrie Royce Fisk, Matt Lockwood;Comedy set in the world of competitive bar trivia, centering around a group of frustrated academics who finally get a shot at beer, women and nerdy redemption when they enter a citywide trivia tournament.;5.4;940;10;4
tt1489887;La rivincita delle sfigate;Booksmart;2019;8/21/2019;Comedy;102;USA;English, Mandarin, Spanish;Olivia Wilde;Emily Halpern, Sarah Haskins;Annapurna Pictures;Kaitlyn Dever, Beanie Feldstein, Jessica Williams, Jason Sudeikis, Lisa Kudrow, Will Forte, Victoria Ruesga, Mason Gooding, Skyler Gisondo, Diana Silvers, Molly Gordon, Billie Lourd, Eduardo Franco, Nico Hiraga, Austin Crute;On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.;7.2;84858;788;263
tt1492959;Lifted;Lifted;2010;8/13/2010;Drama;108;USA;English;Lexi Alexander;Lexi Alexander;Hunter Films;Nicki Aycox, Uriah Shelton, Dash Mihok, Thad Mickler, Ruben Studdard, Howard Green, Barbara Kincaid-Hill, James Handy, Jonathan Fuller, Danny Vinson, Maggie Ballard, Peggy Vanek-Titus, Cory Gluck, Jerry Douglass Sims, Anna Marie Dobbins;13 year old Henry Matthews struggles with life after his reservist father is deployed to Afghanistan. With the help of a local pastor, the boy decides to take part in a local singing contest.;6.6;1562;39;4
tt1493157;Nature Calls;Nature Calls;2012;10/04/2012;Comedy;79;USA;English;Todd Rohal;Todd Rohal;Troop 41 Productions;Patton Oswalt, Maura Tierney, Rob Riggle, Johnny Knoxville, Darrell Hammond, Patrice O'Neal, Kelly Coffield Park, Robert Longstreet, Joseph Paul Kennedy, Eddie Rouse, Nilaja Sun, Regan Mizrahi, Eric Ruffin, Francisco Burgos, Joshua Ormond;Polar-opposite brothers Randy and Kirk never saw eye-to-eye, but their rivalry is taken to a new level when Randy hijacks Kirk's son's sleepover, taking the boys on a Scout Trip to remember.;4;2197;15;32
tt1493243;The Fat Boy Chronicles;The Fat Boy Chronicles;2010;11/21/2010;Drama;78;USA;English;Jason Winn;Michael Buchanan, Diane Lang;Tin Roof Films;Christopher Rivera, Kelly Washington, Chris Bert, Cole Carson, Ron Lester, Jacob Boyd, Alli Sleek, Benjamin Taylor Davis, Erin Ãine, Bill Murphey, Sylvia Castro Galan, Sylvia Boykin, Madeline Brumby, Michael Buchanan, Steve Conner;Jimmy Winterpock at age fourteen is 5'5 and weighs 188 pounds. Outside the comfort of his family and church, life for Jimmy is a constant struggle. The cruel taunts of his classmates make ...;6;798;15;8
tt1493798;Boggy Creek;Boggy Creek;2010;2/07/1905;Horror;87;USA;English;Brian T. Jaynes;Brian T. Jaynes, Jennifer Minar;Boggy Creek Productions;Melissa Carnell, Texas Battle, Stephanie HonorÃ©, Damon Lipari, Shavon Kirksey, Cory Hart, Carl Savering, Frederic Doss, Grant James, Denise Williamson, Sarah Jenazian, Juli Erickson, Kaila Walkes, Julin, Cody Callahan;Following the death of her father in a terrible accident, sweet, yet troubled Jennifer and her friends decide to check out her dad's cabin that's located in the deep woods of Boggy Creek, ...;3.1;673;14;10
